CustomerID,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
15877,23,2,493.2799999999994,5,3,3,533,Loyal Customers
15880,391,1,341.32999999999976,1,2,2,122,Lost
15881,334,5,489.58999999999986,1,4,3,143,At Risk
15882,220,4,516.36,1,4,3,143,At Risk
15883,24,2,386.3999999999999,5,3,2,532,Loyal Customers
15885,114,3,379.35,2,4,2,242,At Risk
15886,82,1,181.08999999999997,3,2,1,321,Needs Attention
15888,102,1,168.31000000000003,2,2,1,221,Lost
15889,178,2,436.66999999999985,2,3,2,232,Cant Lose Them
15891,248,1,519.4799999999999,1,2,3,123,Hibernating
15894,275,2,258.51,1,3,2,132,Cant Lose Them
15895,171,1,179.17,2,2,1,221,Lost
15897,216,2,222.05000000000004,1,3,1,131,Cant Lose Them
15898,23,5,1388.88,5,4,4,544,Champions
15899,390,1,46.35,1,2,1,121,Lost
15900,45,1,351.1099999999999,4,2,2,422,Promising
15901,38,3,363.8799999999997,4,4,2,442,Loyal Customers
15903,31,7,5066.279999999999,5,5,5,555,Champions
15904,30,1,164.68000000000004,5,2,1,521,Promising
15906,41,7,1563.4899999999993,4,5,4,454,Champions
15907,25,3,962.7700000000004,5,4,4,544,Champions
15909,195,1,191.93999999999997,2,2,1,221,Lost
15910,22,8,1223.4999999999995,5,5,4,554,Champions
15912,200,2,259.52000000000004,2,3,2,232,Cant Lose Them
15916,38,8,1480.3899999999999,4,5,4,454,Champions
15917,269,1,123.10000000000001,1,2,1,121,Lost
15918,212,2,332.53000000000003,1,3,2,132,Cant Lose Them
15919,41,2,624.77,4,3,3,433,Loyal Customers
15920,176,4,167.49999999999997,2,4,1,241,At Risk
15921,194,1,336.03000000000003,2,2,2,222,Lost
15922,395,1,369.5,1,2,2,122,Lost
15923,394,1,127.08,1,2,1,121,Lost
15925,216,1,207.15000000000003,1,2,1,121,Lost
15930,89,1,426.6300000000001,3,2,2,322,Needs Attention
15932,26,8,2480.2699999999995,5,5,5,555,Champions
15933,43,3,1107.4599999999998,4,4,4,444,Champions
15935,261,2,416.8600000000001,1,3,2,132,Cant Lose Them
15937,86,1,145.35,3,2,1,321,Needs Attention
15938,134,5,404.58,2,4,2,242,At Risk
15939,111,15,6115.010000000001,2,5,5,255,At Risk
15940,333,1,35.8,1,2,1,121,Lost
15942,155,1,337.43999999999994,2,2,2,222,Lost
15944,298,1,325.09999999999997,1,2,2,122,Lost
15945,387,1,181.0,1,2,1,121,Lost
15947,104,1,1708.24,2,2,4,224,Hibernating
15948,30,2,955.24,5,3,4,534,Loyal Customers
15949,38,2,364.72,4,3,2,432,Loyal Customers
15950,53,4,1745.7099999999991,4,4,4,444,Champions
15951,30,2,675.67,5,3,3,533,Loyal Customers
15952,55,4,806.5699999999998,3,4,3,343,Potential Loyalists
15953,37,8,1659.3799999999994,4,5,4,454,Champions
15955,46,14,4416.260000000002,4,5,5,455,Champions
15957,53,1,428.89000000000004,4,2,2,422,Promising
15958,96,1,104.35000000000001,2,2,1,221,Lost
15963,41,2,470.75999999999993,4,3,2,432,Loyal Customers
15965,39,4,845.6399999999999,4,4,3,443,Loyal Customers
15967,45,2,416.2299999999998,4,3,2,432,Loyal Customers
15969,24,3,666.0999999999999,5,4,3,543,Loyal Customers
15970,325,1,314.1,1,2,2,122,Lost
15971,39,12,4199.85,4,5,5,455,Champions
15973,388,1,307.82,1,2,2,122,Lost
15974,61,7,3373.3900000000012,3,5,5,355,Potential Loyalists
15975,106,1,371.01,2,2,2,222,Lost
15976,187,2,428.8399999999999,2,3,2,232,Cant Lose Them
15977,39,2,1054.73,4,3,4,434,Loyal Customers
15978,99,1,1098.78,2,2,4,224,Hibernating
15980,110,3,2398.8600000000006,2,4,5,245,At Risk
15981,46,8,3408.480000000001,4,5,5,455,Champions
15983,44,4,1475.0199999999995,4,4,4,444,Champions
15984,24,10,2828.080000000002,5,5,5,555,Champions
15985,145,2,1095.6200000000001,2,3,4,234,Cant Lose Them
15986,52,1,168.12,4,2,1,421,Promising
15987,34,7,1446.600000000001,5,5,4,554,Champions
15988,41,1,158.03000000000003,4,2,1,421,Promising
15990,66,2,792.1100000000002,3,3,3,333,Potential Loyalists
15992,25,1,41.989999999999995,5,2,1,521,Promising
15993,30,7,2765.2900000000004,5,5,5,555,Champions
15994,76,1,427.0700000000001,3,2,2,322,Needs Attention
15996,110,6,1055.64,2,5,4,254,At Risk
15998,58,5,3081.0299999999993,3,4,5,345,Potential Loyalists
16000,24,3,12393.7,5,4,5,545,Champions
16003,51,5,2735.3700000000017,4,4,5,445,Champions
16005,34,4,613.4399999999998,5,4,3,543,Loyal Customers
16006,233,1,101.4,1,2,1,121,Lost
16007,69,4,1666.7099999999975,3,4,4,344,Potential Loyalists
16008,45,3,478.78000000000003,4,4,2,442,Loyal Customers
16009,44,4,992.7099999999998,4,4,4,444,Champions
16010,267,3,407.49999999999994,1,4,2,142,At Risk
16011,30,16,3358.960000000002,5,5,5,555,Champions
16012,57,3,1415.289999999999,3,4,4,344,Potential Loyalists
16013,25,47,37130.60000000002,5,5,5,555,Champions
16014,59,3,659.4300000000003,3,4,3,343,Potential Loyalists
16015,25,3,700.7099999999995,5,4,3,543,Loyal Customers
16016,25,8,1508.760000000002,5,5,4,554,Champions
16017,69,1,211.88,3,2,1,321,Needs Attention
16018,61,2,408.8999999999999,3,3,2,332,Lost
16019,68,9,3786.2399999999993,3,5,5,355,Potential Loyalists
16020,38,3,851.01,4,4,3,443,Loyal Customers
16022,282,1,628.28,1,2,3,123,Hibernating
16023,68,3,719.8099999999997,3,4,3,343,Potential Loyalists
16024,34,1,251.23999999999998,5,2,2,522,Promising
16025,51,1,439.6599999999999,4,2,2,422,Promising
16026,65,1,236.09000000000003,3,2,1,321,Needs Attention
16027,113,6,934.6199999999999,2,5,3,253,At Risk
16029,60,63,81024.84000000008,3,5,5,355,Potential Loyalists
16030,331,1,331.24,1,2,2,122,Lost
16031,114,2,539.2199999999996,2,3,3,233,Cant Lose Them
16033,27,20,8750.949999999975,5,5,5,555,Champions
16034,218,3,437.70000000000005,1,4,2,142,At Risk
16036,109,2,753.8799999999997,2,3,3,233,Cant Lose Them
16037,291,3,855.02,1,4,3,143,At Risk
16038,29,3,471.78,5,4,2,542,Loyal Customers
16040,87,3,1313.55,3,4,4,344,Potential Loyalists
16041,52,3,3166.4,4,4,5,445,Champions
16042,44,5,1197.2699999999998,4,4,4,444,Champions
16043,59,4,773.9900000000001,3,4,3,343,Potential Loyalists
16045,141,4,1330.5000000000005,2,4,4,244,At Risk
16048,395,2,256.44000000000005,1,3,2,132,Cant Lose Them
16049,62,3,1095.65,3,4,4,344,Potential Loyalists
16050,195,1,137.9,2,2,1,221,Lost
16052,76,1,362.06,3,2,2,322,Needs Attention
16053,54,2,1511.9499999999996,4,3,4,434,Loyal Customers
16054,167,1,783.8999999999999,2,2,3,223,Hibernating
16055,242,1,134.8,1,2,1,121,Lost
16056,67,1,664.8499999999999,3,2,3,323,Needs Attention
16057,38,7,2263.12,4,5,5,455,Champions
16059,87,6,1459.8600000000013,3,5,4,354,Potential Loyalists
16062,31,4,1133.4599999999994,5,4,4,544,Champions
16063,282,1,335.32,1,2,2,122,Lost
16065,387,1,372.08999999999986,1,2,2,122,Lost
16066,38,5,1521.8700000000008,4,4,4,444,Champions
16070,44,2,852.15,4,3,3,433,Loyal Customers
16071,66,1,326.24000000000007,3,2,2,322,Needs Attention
16072,310,1,584.32,1,2,3,123,Hibernating
16073,319,1,122.39999999999999,1,2,1,121,Lost
16076,25,10,2234.7299999999987,5,5,5,555,Champions
16078,305,1,79.2,1,2,1,121,Lost
16079,38,3,1352.0,4,4,4,444,Champions
16080,103,2,217.16000000000003,2,3,1,231,Cant Lose Them
16081,78,5,2800.400000000002,3,4,5,345,Potential Loyalists
16083,122,2,1257.6199999999997,2,3,4,234,Cant Lose Them
16084,321,1,436.1799999999999,1,2,2,122,Lost
16085,45,5,981.5099999999994,4,4,4,444,Champions
16086,81,5,1121.3899999999996,3,4,4,344,Potential Loyalists
16091,176,2,315.06000000000006,2,3,2,232,Cant Lose Them
16092,136,3,817.86,2,4,3,243,At Risk
16093,128,1,17.0,2,2,1,221,Lost
16094,33,4,1078.2300000000005,5,4,4,544,Champions
16096,286,1,320.61999999999995,1,2,2,122,Lost
16097,262,1,185.05,1,2,1,121,Lost
16098,109,7,2005.6299999999999,2,5,4,254,At Risk
16099,72,3,731.8999999999997,3,4,3,343,Potential Loyalists
16101,92,1,1290.6999999999998,3,2,4,324,Needs Attention
16102,64,3,1713.1400000000003,3,4,4,344,Potential Loyalists
16103,29,6,1429.6399999999994,5,5,4,554,Champions
16104,83,1,302.36,3,2,2,322,Needs Attention
16105,270,1,336.96000000000004,1,2,2,122,Lost
16106,87,1,108.38,3,2,1,321,Needs Attention
16107,39,7,3204.1599999999994,4,5,5,455,Champions
16108,106,1,842.5,2,2,3,223,Hibernating
16109,240,2,611.88,1,3,3,133,Cant Lose Them
16110,67,3,1337.4800000000005,3,4,4,344,Potential Loyalists
16112,165,4,195.73999999999998,2,4,1,241,At Risk
16113,205,1,161.38,1,2,1,121,Lost
16114,192,1,135.75,2,2,1,221,Lost
16115,31,8,1649.3700000000013,5,5,4,554,Champions
16116,233,1,612.7800000000002,1,2,3,123,Hibernating
16117,211,1,232.21,1,2,1,121,Lost
16119,30,2,423.35999999999996,5,3,2,532,Loyal Customers
16120,81,4,1309.1399999999999,3,4,4,344,Potential Loyalists
16121,79,2,860.6099999999996,3,3,3,333,Potential Loyalists
16122,95,4,684.4200000000002,2,4,3,243,At Risk
16123,73,1,307.78,3,2,2,322,Needs Attention
16124,339,1,249.00000000000003,1,2,2,122,Lost
16125,389,1,289.35,1,2,2,122,Lost
16126,51,4,6287.770000000002,4,4,5,445,Champions
16127,61,1,656.25,3,2,3,323,Needs Attention
16128,39,5,1875.1799999999996,4,4,4,444,Champions
16131,73,6,3506.5399999999995,3,5,5,355,Potential Loyalists
16133,25,33,14589.039999999992,5,5,5,555,Champions
16134,43,2,618.0900000000001,4,3,3,433,Loyal Customers
16135,284,1,517.5499999999998,1,2,3,123,Hibernating
16136,81,3,709.3800000000002,3,4,3,343,Potential Loyalists
16139,40,3,635.41,4,4,3,443,Loyal Customers
16140,87,2,725.18,3,3,3,333,Potential Loyalists
16141,110,1,620.4,2,2,3,223,Hibernating
16142,271,1,535.3399999999999,1,2,3,123,Hibernating
16143,25,6,2405.1400000000003,5,5,5,555,Champions
16144,268,1,175.2,1,2,1,121,Lost
16145,30,11,3789.2899999999986,5,5,5,555,Champions
16146,179,3,734.1300000000001,2,4,3,243,At Risk
16147,155,1,369.96000000000004,2,2,2,222,Lost
16148,318,1,76.32000000000001,1,2,1,121,Lost
16149,26,2,280.52,5,3,2,532,Loyal Customers
16150,64,5,1990.02,3,4,4,344,Potential Loyalists
16152,290,1,1829.0399999999997,1,2,4,124,Hibernating
16153,71,5,1804.43,3,4,4,344,Potential Loyalists
16156,30,9,3122.0400000000022,5,5,5,555,Champions
16157,37,3,656.6899999999999,4,4,3,443,Loyal Customers
16159,303,1,348.20000000000005,1,2,2,122,Lost
16160,87,2,1025.44,3,3,4,334,Potential Loyalists
16161,23,19,5575.559999999996,5,5,5,555,Champions
16162,274,1,37.4,1,2,1,121,Lost
16163,254,2,856.6000000000001,1,3,3,133,Cant Lose Them
16164,39,3,822.48,4,4,3,443,Loyal Customers
16168,32,27,3787.6000000000026,5,5,5,555,Champions
16169,30,4,1822.9700000000005,5,4,4,544,Champions
16170,72,6,1885.05,3,5,4,354,Potential Loyalists
16171,81,1,73.2,3,2,1,321,Needs Attention
16172,117,5,1135.1699999999996,2,4,4,244,At Risk
16173,37,6,1418.3199999999997,4,5,4,454,Champions
16174,148,3,1009.55,2,4,4,244,At Risk
16175,116,4,1037.59,2,4,4,244,At Risk
16177,72,1,331.95,3,2,2,322,Needs Attention
16178,160,1,197.9,2,2,1,221,Lost
16179,82,1,210.79,3,2,1,321,Needs Attention
16180,122,8,10254.179999999995,2,5,5,255,At Risk
16181,95,1,305.54,2,2,2,222,Lost
16182,94,4,6617.65,2,4,5,245,At Risk
16183,89,1,338.71000000000004,3,2,2,322,Needs Attention
16184,86,6,1158.7900000000002,3,5,4,354,Potential Loyalists
16185,38,2,529.4099999999999,4,3,3,433,Loyal Customers
16186,44,12,3996.440000000001,4,5,5,455,Champions
16187,53,15,6906.399999999999,4,5,5,455,Champions
16188,66,4,981.8600000000002,3,4,4,344,Potential Loyalists
16189,37,2,215.47999999999996,4,3,1,431,Loyal Customers
16190,62,1,215.08,3,2,1,321,Needs Attention
16191,24,13,5139.72,5,5,5,555,Champions
16193,258,1,314.44999999999993,1,2,2,122,Lost
16198,97,1,400.6810000000001,2,2,2,222,Lost
16200,26,2,1080.6200000000003,5,3,4,534,Loyal Customers
16201,25,4,1863.4699999999987,5,4,4,544,Champions
16202,382,1,365.27,1,2,2,122,Lost
16203,80,4,592.8999999999999,3,4,3,343,Potential Loyalists
16204,45,1,405.71,4,2,2,422,Promising
16205,52,4,761.38,4,4,3,443,Loyal Customers
16206,76,4,537.06,3,4,3,343,Potential Loyalists
16207,47,1,394.3799999999999,4,2,2,422,Promising
16208,66,2,660.36,3,3,3,333,Potential Loyalists
16209,110,5,2161.8200000000006,2,4,5,245,At Risk
16210,23,18,19876.700000000004,5,5,5,555,Champions
16211,110,1,547.02,2,2,3,223,Hibernating
16212,41,2,690.3399999999999,4,3,3,433,Loyal Customers
16213,100,1,159.0,2,2,1,221,Lost
16214,192,3,1062.75,2,4,4,244,At Risk
16215,102,1,242.35000000000002,2,2,1,221,Lost
16216,289,1,914.9300000000001,1,2,3,123,Hibernating
16217,257,2,304.25,1,3,2,132,Cant Lose Them
16218,51,7,3084.68,4,5,5,455,Champions
16221,58,3,864.8600000000001,3,4,3,343,Potential Loyalists
16222,340,1,838.9200000000001,1,2,3,123,Hibernating
16224,79,4,1259.7800000000004,3,4,4,344,Potential Loyalists
16225,66,5,1096.32,3,4,4,344,Potential Loyalists
16226,225,3,255.12,1,4,2,142,At Risk
16227,247,1,314.21999999999997,1,2,2,122,Lost
16229,109,2,1010.5999999999999,2,3,4,234,Cant Lose Them
16230,211,2,542.03,1,3,3,133,Cant Lose Them
16232,65,4,990.8799999999999,3,4,4,344,Potential Loyalists
16233,93,3,536.6800000000001,3,4,3,343,Potential Loyalists
16235,62,5,867.3099999999998,3,4,3,343,Potential Loyalists
16236,100,1,432.20000000000005,2,2,2,222,Lost
16239,78,2,414.19999999999993,3,3,2,332,Lost
16240,46,2,3718.8,4,3,5,435,Loyal Customers
16241,31,13,2599.41,5,5,5,555,Champions
16242,30,7,3603.210000000001,5,5,5,555,Champions
16243,55,2,409.0999999999998,3,3,2,332,Lost
16244,233,2,1457.6499999999996,1,3,4,134,Cant Lose Them
16245,45,3,1413.6600000000003,4,4,4,444,Champions
16247,192,1,114.56,2,2,1,221,Lost
16248,83,1,152.94,3,2,1,321,Needs Attention
16249,74,5,1800.0700000000002,3,4,4,344,Potential Loyalists
16250,283,2,389.44,1,3,2,132,Cant Lose Them
16253,88,2,3683.859999999998,3,3,5,335,Potential Loyalists
16255,38,8,2611.2699999999977,4,5,5,455,Champions
16256,288,1,752.4300000000002,1,2,3,123,Hibernating
16257,198,1,46.95,2,2,1,221,Lost
16258,67,5,4800.310000000001,3,4,5,345,Potential Loyalists
16260,72,1,1035.4499999999998,3,2,4,324,Needs Attention
16261,39,4,738.0399999999998,4,4,3,443,Loyal Customers
16265,31,9,5367.650000000001,5,5,5,555,Champions
16266,95,7,861.89,2,5,3,253,At Risk
16268,93,2,657.57,3,3,3,333,Potential Loyalists
16270,375,1,1123.5400000000004,1,2,4,124,Hibernating
16271,24,5,1429.2399999999996,5,4,4,544,Champions
16272,138,1,411.70000000000016,2,2,2,222,Lost
16274,395,1,347.4499999999999,1,2,2,122,Lost
16275,218,1,559.87,1,2,3,123,Hibernating
16276,198,1,810.6000000000001,2,2,3,223,Hibernating
16278,122,1,566.38,2,2,3,223,Hibernating
16279,43,3,1509.5800000000002,4,4,4,444,Champions
16281,94,1,2062.0600000000004,2,2,5,225,Hibernating
16282,361,1,168.3,1,2,1,121,Lost
16283,27,5,1565.769999999999,5,4,4,544,Champions
16284,53,2,823.9699999999997,4,3,3,433,Loyal Customers
16287,191,1,142.5,2,2,1,221,Lost
16292,143,1,302.24999999999994,2,2,2,222,Lost
16293,43,10,2248.9900000000002,4,5,5,455,Champions
16295,31,4,1328.55,5,4,4,544,Champions
16297,290,1,286.3,1,2,2,122,Lost
16298,44,3,598.1999999999999,4,4,3,443,Loyal Customers
16302,148,1,233.22,2,2,1,221,Lost
16303,47,3,5360.629999999996,4,4,5,445,Champions
16305,160,1,361.2200000000001,2,2,2,222,Lost
16306,235,6,632.27,1,5,3,153,At Risk
16308,59,4,2560.0,3,4,5,345,Potential Loyalists
16309,128,2,706.5699999999999,2,3,3,233,Cant Lose Them
16311,39,2,616.2599999999999,4,3,3,433,Loyal Customers
16313,25,2,274.15,5,3,2,532,Loyal Customers
16315,352,1,226.37000000000003,1,2,1,121,Lost
16316,86,8,2938.91,3,5,5,355,Potential Loyalists
16317,141,3,1341.65,2,4,4,244,At Risk
16318,57,1,328.15,3,2,2,322,Needs Attention
16319,239,1,404.40000000000003,1,2,2,122,Lost
16320,194,2,1038.46,2,3,4,234,Cant Lose Them
16321,94,5,373.65,2,4,2,242,At Risk
16322,23,2,326.74999999999994,5,3,2,532,Loyal Customers
16323,218,1,207.50000000000003,1,2,1,121,Lost
16324,150,3,419.31999999999977,2,4,2,242,At Risk
16325,68,3,594.24,3,4,3,343,Potential Loyalists
16326,27,14,3110.9599999999987,5,5,5,555,Champions
16327,36,6,3844.219999999998,5,5,5,555,Champions
16330,39,3,251.91,4,4,2,442,Loyal Customers
16332,50,7,1574.4800000000007,4,5,4,454,Champions
16333,29,22,26626.79999999999,5,5,5,555,Champions
16337,58,1,151.04999999999998,3,2,1,321,Needs Attention
16338,179,1,214.79999999999998,2,2,1,221,Lost
16339,306,1,109.95000000000002,1,2,1,121,Lost
16340,129,1,545.1699999999997,2,2,3,223,Hibernating
16341,46,4,1971.87,4,4,4,444,Champions
16342,97,4,322.40999999999997,2,4,2,242,At Risk
16343,38,2,370.4799999999999,4,3,2,432,Loyal Customers
16344,180,1,101.10000000000001,2,2,1,221,Lost
16345,66,1,555.91,3,2,3,323,Needs Attention
16347,33,2,883.9000000000003,5,3,3,533,Loyal Customers
16348,54,7,1456.7000000000003,4,5,4,454,Champions
16349,312,1,53.5,1,2,1,121,Lost
16350,43,4,1108.07,4,4,4,444,Champions
16351,354,1,153.9,1,2,1,121,Lost
16352,39,2,494.44000000000005,4,3,3,433,Loyal Customers
16353,25,23,6675.709999999999,5,5,5,555,Champions
16354,85,2,395.79999999999995,3,3,2,332,Lost
16356,219,3,201.26999999999998,1,4,1,141,At Risk
16357,55,3,658.88,3,4,3,343,Potential Loyalists
16358,23,4,2027.4999999999993,5,4,4,544,Champions
16359,29,9,1750.9199999999998,5,5,4,554,Champions
16360,26,6,3454.7300000000055,5,5,5,555,Champions
16361,31,4,896.6599999999996,5,4,3,543,Loyal Customers
16362,54,5,734.7699999999999,4,4,3,443,Loyal Customers
16363,75,1,109.36000000000001,3,2,1,321,Needs Attention
16364,33,2,707.0400000000001,5,3,3,533,Loyal Customers
16365,39,9,1537.4700000000003,4,5,4,454,Champions
16366,40,1,327.30000000000007,4,2,2,422,Promising
16367,59,2,794.4100000000008,3,3,3,333,Potential Loyalists
16368,24,2,497.4299999999998,5,3,3,533,Loyal Customers
16369,40,3,1553.6600000000003,4,4,4,444,Champions
16370,104,4,1320.5600000000006,2,4,4,244,At Risk
16372,55,2,367.9299999999999,3,3,2,332,Lost
16374,88,2,471.0799999999996,3,3,2,332,Lost
16376,30,2,987.01,5,3,4,534,Loyal Customers
16377,289,1,676.2,1,2,3,123,Hibernating
16378,269,3,362.95,1,4,2,142,At Risk
16379,26,4,2157.399999999999,5,4,5,545,Champions
16380,83,1,1780.5900000000001,3,2,4,324,Needs Attention
16383,96,2,660.8600000000001,2,3,3,233,Cant Lose Them
16384,111,2,584.5000000000001,2,3,3,233,Cant Lose Them
16385,82,3,555.8899999999998,3,4,3,343,Potential Loyalists
16386,50,2,317.19999999999993,4,3,2,432,Loyal Customers
16387,344,1,94.36,1,2,1,121,Lost
16389,75,4,1382.0700000000002,3,4,4,344,Potential Loyalists
16392,291,1,221.19,1,2,1,121,Lost
16393,24,13,3043.2600000000043,5,5,5,555,Champions
16394,78,5,1555.3400000000004,3,4,4,344,Potential Loyalists
16395,82,5,1472.15,3,4,4,344,Potential Loyalists
16398,176,2,1705.8000000000009,2,3,4,234,Cant Lose Them
16399,41,2,407.4000000000001,4,3,2,432,Loyal Customers
16400,116,1,303.93000000000006,2,2,2,222,Lost
16401,23,12,4098.320000000001,5,5,5,555,Champions
16402,286,2,292.8499999999999,1,3,2,132,Cant Lose Them
16403,334,1,177.5,1,2,1,121,Lost
16404,92,1,427.45,3,2,2,322,Needs Attention
16405,324,2,167.25,1,3,1,131,Cant Lose Them
16406,40,1,163.0699999999999,4,2,1,421,Promising
16407,34,10,2126.930000000001,5,5,5,555,Champions
16409,58,5,2026.780000000001,3,4,4,344,Potential Loyalists
16411,41,2,214.64999999999998,4,3,1,431,Loyal Customers
16412,75,1,151.83,3,2,1,321,Needs Attention
16413,78,1,262.20000000000005,3,2,2,322,Needs Attention
16414,43,2,126.25,4,3,1,431,Loyal Customers
16415,66,1,210.34999999999988,3,2,1,321,Needs Attention
16416,48,3,1051.4,4,4,4,444,Champions
16418,66,3,675.27,3,4,3,343,Potential Loyalists
16419,134,6,972.23,2,5,4,254,At Risk
16422,39,51,34684.40000000002,4,5,5,455,Champions
16423,46,1,328.78,4,2,2,422,Promising
16424,213,1,133.56,1,2,1,121,Lost
16425,324,1,302.70000000000005,1,2,2,122,Lost
16426,24,10,1865.9100000000012,5,5,4,554,Champions
16427,285,2,241.06,1,3,1,131,Cant Lose Them
16429,128,1,284.55,2,2,2,222,Lost
16430,79,1,300.85,3,2,2,322,Needs Attention
16431,235,3,642.8100000000002,1,4,3,143,At Risk
16432,86,1,287.40000000000003,3,2,2,322,Needs Attention
16433,50,1,179.22,4,2,1,421,Promising
16434,51,7,1522.2500000000005,4,5,4,454,Champions
16438,27,5,798.35,5,4,3,543,Loyal Customers
16440,29,5,3640.67,5,4,5,545,Champions
16441,89,2,381.20000000000005,3,3,2,332,Lost
16442,23,3,614.8399999999998,5,4,3,543,Loyal Customers
16444,68,4,652.5700000000002,3,4,3,343,Potential Loyalists
16445,55,1,230.51000000000002,3,2,1,321,Needs Attention
16446,227,1,2.9,1,2,1,121,Lost
16447,157,1,196.60999999999996,2,2,1,221,Lost
16448,220,1,178.39000000000001,1,2,1,121,Lost
16449,219,2,658.1899999999999,1,3,3,133,Cant Lose Them
16450,171,1,311.92,2,2,2,222,Lost
16451,109,1,266.97,2,2,2,222,Lost
16454,66,2,6.9,3,3,1,331,Lost
16455,85,7,1841.1800000000005,3,5,4,354,Potential Loyalists
16456,121,5,2149.32,2,4,5,245,At Risk
16457,240,1,208.36,1,2,1,121,Lost
16458,24,18,3482.740000000001,5,5,5,555,Champions
16460,50,3,810.0399999999997,4,4,3,443,Loyal Customers
16461,199,1,151.42000000000002,2,2,1,221,Lost
16462,95,3,136.0,2,4,1,241,At Risk
16463,43,4,1422.4000000000003,4,4,4,444,Champions
16464,41,3,1310.130000000001,4,4,4,444,Champions
